accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,category
-0.86,-0.18,10.86,-0.05,0.22,-0.07,22.75,1
-0.56,-0.08,10.3,0.14,0.23,-0.12,22.75,1
-0.78,-0.14,9.32,0.07,0.4,-0.12,22.74,1
-1.47,0.04,9.04,0.12,0.25,-0.03,22.75,1
-1.64,-0.19,8.27,-0.14,0.38,0.08,22.74,1
-2.31,-0.05,8.43,0.03,0.23,0.2,22.74,1
-1.89,0.24,7.52,-0.02,0.12,0.15,22.74,1
-2.03,0.06,6.49,-0.07,0.12,0.08,22.74,1
-2.5,0.18,6.96,-0.02,-0.03,0.05,22.74,1
-2.03,0.49,7.39,-0.11,-0.2,-0.38,22.74,1
-1.9,-0.46,8.85,-0.29,-0.34,-0.13,22.75,1
-1.29,0.28,9.73,-0.21,-0.47,0.11,22.76,1
-1.12,-0.36,10.11,-0.35,-0.4,0.0,22.74,1
-0.98,-1.06,10.0,0.11,-0.62,-0.13,22.74,1
-0.67,-1.35,11.57,-0.02,-0.34,-0.03,22.74,1
-0.37,-0.74,10.98,0.16,0.04,-0.04,22.77,1
-0.98,-0.71,10.51,0.19,0.26,-0.02,22.76,1
-0.45,-0.5,9.7,0.23,0.29,-0.09,22.74,1
-0.66,-0.36,8.93,0.02,0.39,0.01,22.75,1
-1.81,-0.27,8.46,0.01,0.3,0.15,22.74,1
-1.56,-0.43,8.18,0.05,0.21,0.09,22.75,1
-2.09,-0.1,8.01,0.04,0.19,0.14,22.76,1
-1.81,-0.25,7.02,-0.17,0.24,0.12,22.74,1
-2.82,-0.26,7.15,0.01,0.05,-0.03,22.74,1
-2.58,0.14,7.31,-0.13,0.01,-0.08,22.74,1
-2.41,-0.73,7.86,-0.15,-0.14,-0.09,22.75,1
-2.8,-0.63,8.79,-0.04,-0.39,0.03,22.75,1
-2.03,-0.11,8.58,0.11,-0.54,-0.08,22.75,1
-1.45,-0.06,9.19,0.03,-0.67,-0.19,22.75,1
-0.43,-0.1,10.25,0.24,-0.7,-0.13,22.74,1
-0.26,-0.08,11.29,-0.01,-0.42,-0.07,22.75,1
0.15,-0.27,11.76,0.04,0.1,0.01,22.76,1
-0.26,0.02,10.6,-0.01,0.44,0.06,22.76,1
-0.78,0.32,9.62,0.03,0.48,0.05,22.77,1
-1.21,0.13,9.32,0.12,0.36,-0.09,22.75,1
-1.11,0.66,8.97,0.12,0.29,-0.02,22.75,1
-1.69,0.28,8.15,0.09,0.25,0.04,22.75,1
-2.41,0.06,8.1,0.04,0.19,0.15,22.74,1
-2.18,0.28,7.85,-0.02,0.21,0.22,22.74,1
-2.86,0.22,6.12,-0.1,0.07,0.04,22.74,1
-2.1,0.65,6.84,-0.0,-0.05,0.02,22.74,1
-2.2,0.93,7.75,-0.13,-0.15,-0.19,22.74,1
-2.35,0.7,9.09,-0.11,-0.43,-0.16,22.74,1
-1.58,0.3,9.2,0.06,-0.52,-0.07,22.75,1
-0.95,0.25,9.38,0.03,-0.62,-0.06,22.74,1
-0.73,0.3,10.0,0.04,-0.59,-0.07,22.75,1
-0.93,-0.47,10.95,-0.07,-0.38,-0.07,22.76,1
-0.58,-0.4,11.53,0.08,-0.03,-0.05,22.75,1
-0.73,-0.21,10.6,0.11,0.27,-0.04,22.76,1
-0.63,0.03,9.74,0.14,0.34,-0.14,22.77,1
-0.76,0.4,8.92,0.16,0.27,-0.05,22.76,1
-1.61,0.06,8.73,-0.02,0.18,-0.07,22.76,1
-1.24,-0.06,8.41,-0.02,0.2,0.13,22.74,1
-1.69,-0.39,8.25,0.01,0.19,0.17,22.75,1
-1.52,0.23,7.43,-0.1,0.2,0.2,22.74,1
-2.72,-0.51,6.05,0.05,0.04,0.02,22.75,1
-1.96,-0.46,7.77,0.08,-0.08,-0.16,22.75,1
-2.18,-0.38,7.96,0.02,-0.1,-0.21,22.75,1
-2.5,-0.56,8.74,-0.23,-0.31,-0.16,22.75,1
-2.23,-0.52,9.66,-0.29,-0.48,-0.02,22.75,1
-0.9,-0.23,10.1,-0.08,-0.55,-0.01,22.74,1
-0.93,-0.14,10.76,0.1,-0.51,-0.02,22.75,1
-0.67,-0.31,11.75,-0.03,-0.19,-0.12,22.74,1
-0.9,-0.31,10.84,0.13,0.13,-0.13,22.75,1
-0.74,0.02,10.25,0.06,0.39,0.04,22.75,1
-0.66,0.31,9.38,0.01,0.35,-0.11,22.75,1
-1.25,-0.18,8.25,0.08,0.33,-0.01,22.76,1
-2.3,-0.28,8.01,-0.01,0.26,0.2,22.75,1
-2.15,0.53,8.15,0.1,0.14,0.2,22.74,1
-1.94,-0.13,7.6,-0.09,0.08,0.18,22.75,1
-1.75,0.37,6.62,0.05,0.07,0.12,22.73,1
-1.67,0.74,7.03,0.21,0.02,0.02,22.74,1
-3.02,0.65,7.52,-0.19,-0.05,0.02,22.74,1
-3.19,-0.52,8.24,-0.14,-0.44,-0.08,22.74,1
-2.01,-0.38,9.18,0.03,-0.76,-0.12,22.75,1
-1.19,-0.79,10.24,-0.09,-0.63,-0.0,22.75,1
-1.13,-0.58,10.28,0.06,-0.43,-0.12,22.75,1
-0.94,-0.15,10.73,0.05,-0.32,-0.14,22.75,1
-0.23,-0.55,11.83,0.06,0.1,-0.08,22.76,1
-0.65,-0.16,9.99,0.15,0.35,-0.03,22.75,1
-0.74,-0.05,9.39,0.11,0.35,0.04,22.76,1
-0.36,0.51,8.99,0.17,0.34,0.1,22.76,1
-1.39,0.16,8.51,-0.17,0.4,0.18,22.75,1
-2.28,-0.01,8.34,-0.11,0.29,0.24,22.75,1
-2.29,0.29,8.62,0.02,0.11,0.19,22.74,1
-2.03,0.33,7.99,-0.0,0.18,0.21,22.75,1
-2.34,0.55,6.46,-0.01,0.17,-0.01,22.74,1
-2.59,0.44,7.3,0.08,-0.07,-0.09,22.75,1
-2.25,0.88,8.05,0.05,-0.14,-0.19,22.74,1
-2.11,0.44,8.48,0.04,-0.39,-0.3,22.75,1
-1.86,0.31,8.9,-0.17,-0.37,-0.14,22.75,1
-2.5,-0.37,8.61,-0.27,-0.42,0.09,22.75,1
-1.43,-0.66,10.22,-0.07,-0.62,0.02,22.75,1
-0.88,-0.76,10.61,-0.07,-0.45,-0.11,22.75,1
-0.58,-1.07,11.53,0.07,-0.16,0.01,22.75,1
-0.63,-0.57,10.81,0.18,0.24,0.02,22.76,1
-0.56,-0.11,9.76,0.23,0.29,-0.05,22.76,1
-0.86,-0.23,8.88,0.27,0.31,-0.06,22.77,1
-1.58,-0.02,8.52,0.04,0.43,0.1,22.76,1
-1.82,0.42,8.6,0.05,0.4,0.27,22.75,1
-2.02,0.77,8.53,0.05,0.3,0.17,22.76,1
-2.36,0.52,8.47,-0.03,0.32,0.12,22.75,1
-2.53,0.2,6.0,-0.06,0.16,0.01,22.75,1
-3.09,0.18,7.23,0.14,-0.12,-0.07,22.75,1
-2.98,0.23,7.04,-0.01,-0.09,-0.18,22.74,1
-3.16,-0.22,7.86,-0.07,-0.23,-0.14,22.76,1
-2.76,-0.32,8.63,0.04,-0.55,-0.07,22.75,1
-2.46,-0.38,9.02,0.02,-0.59,0.02,22.75,1
-2.07,-0.51,9.46,0.13,-0.61,-0.01,22.75,1
-1.48,-0.28,10.23,0.0,-0.54,-0.06,22.76,1
-0.94,0.01,10.76,0.07,-0.35,-0.06,22.77,1
-0.74,-0.26,11.51,0.02,-0.02,-0.02,22.77,1
-0.75,0.15,10.0,0.12,0.27,0.03,22.77,1
-0.86,0.31,9.43,0.12,0.28,-0.05,22.77,1
-1.67,-0.18,8.92,0.08,0.19,-0.1,22.75,1
-1.5,0.41,8.75,-0.04,0.31,0.08,22.76,1
-2.34,0.31,8.66,-0.08,0.25,0.15,22.75,1
-1.96,0.46,8.83,0.04,0.13,0.16,22.76,1
-2.13,0.32,7.82,-0.01,0.27,0.15,22.75,1
-2.22,0.33,6.77,-0.14,0.22,0.06,22.76,1
-2.8,0.42,7.11,-0.06,-0.01,-0.08,22.75,1
-2.43,0.49,7.09,0.03,-0.19,-0.26,22.75,1
-2.96,-0.64,8.13,0.03,-0.4,-0.17,22.75,1
-2.74,-0.92,8.55,-0.05,-0.56,-0.09,22.76,1
-1.65,-1.52,9.66,-0.19,-0.63,-0.06,22.75,1
-1.69,-0.82,10.0,0.02,-0.59,0.0,22.76,1
-1.21,-0.62,11.43,0.02,-0.41,-0.11,22.75,1
-0.53,-0.68,11.05,0.09,0.1,-0.06,22.76,1
-1.68,-0.92,9.73,0.2,0.15,-0.01,22.77,1
-0.57,-0.21,9.68,0.23,0.19,-0.11,22.76,1
-1.09,0.04,9.07,0.3,0.27,-0.12,22.75,1
-1.66,0.07,8.52,0.14,0.26,0.1,22.75,1
-2.07,0.35,8.4,-0.02,0.25,0.19,22.77,1
-2.4,0.38,8.61,-0.06,0.18,0.19,22.76,1
-2.35,-0.16,7.85,-0.19,0.22,0.15,22.76,1
-2.27,0.3,6.74,-0.01,-0.02,0.02,22.76,1
-2.37,-0.21,7.22,0.12,-0.09,-0.06,22.75,1
-2.29,0.55,7.45,0.07,-0.18,-0.2,22.74,1
-2.65,0.42,8.43,0.02,-0.28,-0.19,22.75,1
-2.12,-0.38,9.21,-0.17,-0.46,-0.08,22.77,1
-1.51,-0.09,9.47,-0.08,-0.48,0.03,22.77,1
-1.1,-0.34,9.68,-0.05,-0.52,0.07,22.77,1
-0.75,0.11,10.61,-0.05,-0.4,0.06,22.77,1
-0.89,-0.54,11.37,-0.1,-0.17,-0.0,22.77,1
-0.58,-0.21,10.87,0.09,0.09,-0.08,22.77,1
-0.29,-0.0,9.99,0.13,0.39,0.02,22.77,1
-1.14,0.06,9.16,0.17,0.35,-0.13,22.77,1
-1.29,-0.0,8.78,0.04,0.38,-0.04,22.76,1
-1.56,0.59,8.72,-0.05,0.34,0.15,22.76,1
-2.22,0.32,8.65,-0.13,0.29,0.11,22.77,1
-2.13,0.56,8.31,0.05,0.21,0.13,22.77,1
-2.2,0.35,7.47,-0.06,0.12,0.11,22.76,1
-2.33,0.73,6.83,0.05,0.01,0.02,22.76,1
-2.34,0.34,7.08,0.12,-0.06,-0.12,22.76,1
