accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,category
-0.71,-0.05,7.72,-0.03,-0.13,0.57,22.64,2
0.68,1.55,7.62,0.22,0.02,0.21,22.64,2
0.43,1.74,7.37,0.27,0.11,-0.14,22.63,2
-0.79,1.94,6.45,-0.05,0.05,-0.26,22.63,2
-0.96,0.36,8.54,-0.25,-0.29,-0.64,22.62,2
-0.79,-0.52,9.69,-0.04,-0.66,-0.52,22.63,2
0.8,-0.99,10.64,-0.22,-0.48,-0.31,22.64,2
0.35,-1.67,10.75,-0.21,-0.35,-0.52,22.64,2
0.56,-3.64,11.87,-0.27,-0.13,-0.33,22.64,2
0.49,-2.72,10.92,0.21,0.1,0.19,22.64,2
0.9,-1.4,10.37,0.25,0.3,0.45,22.64,2
0.87,0.1,9.15,0.12,0.5,0.62,22.63,2
0.86,0.33,8.58,0.21,0.18,0.52,22.63,2
-0.2,0.77,9.3,0.12,0.16,0.5,22.62,2
0.2,1.11,8.96,-0.21,0.25,0.54,22.62,2
-0.77,1.04,8.02,-0.06,0.11,0.49,22.64,2
-0.0,1.29,7.43,-0.09,-0.05,0.34,22.62,2
0.83,2.6,7.73,-0.05,0.11,0.09,22.62,2
-0.63,1.82,7.06,-0.31,0.49,0.05,22.63,2
-1.17,-0.17,8.65,-0.16,-0.17,-0.68,22.64,2
-0.49,-1.13,9.78,-0.18,-0.32,-0.57,22.63,2
-0.57,-1.48,9.68,-0.06,-0.39,-0.39,22.63,2
-0.01,-1.0,9.59,0.05,-0.51,-0.37,22.63,2
0.53,-1.13,10.74,0.06,-0.76,-0.49,22.63,2
1.33,-2.58,11.87,-0.26,-0.11,-0.21,22.64,2
0.76,-2.28,10.98,0.05,0.26,0.11,22.64,2
0.86,-1.82,10.7,0.11,0.48,0.52,22.64,2
0.63,-0.38,9.04,-0.01,0.43,0.76,22.63,2
0.98,0.76,9.17,0.24,0.28,0.54,22.63,2
0.09,1.17,8.38,-0.09,0.32,0.34,22.63,2
-1.3,-0.44,8.19,-0.1,0.21,0.35,22.63,2
0.14,0.5,8.14,0.44,-0.08,0.32,22.63,2
0.28,1.97,7.33,0.13,0.11,0.28,22.62,2
0.22,1.59,7.03,0.13,0.05,0.09,22.63,2
-1.37,2.35,7.5,-0.25,0.17,-0.11,22.62,2
-1.68,-0.12,8.4,-0.24,-0.23,-0.44,22.63,2
-0.62,-0.4,8.97,-0.13,-0.39,-0.41,22.63,2
-0.2,-1.42,9.02,-0.2,-0.47,-0.43,22.63,2
0.62,-1.47,9.88,0.19,-0.64,-0.56,22.63,2
1.48,-2.97,11.37,-0.07,-0.49,-0.57,22.63,2
0.82,-3.46,11.43,-0.04,0.11,0.02,22.64,2
1.18,-2.61,10.9,0.1,0.33,0.24,22.63,2
0.69,-1.73,10.0,0.36,0.52,0.49,22.64,2
-0.14,-0.68,8.94,0.0,0.39,0.46,22.63,2
0.06,0.28,8.58,0.35,0.2,0.46,22.63,2
-1.19,-0.33,8.99,0.07,0.12,0.31,22.63,2
-0.58,0.37,8.12,-0.0,0.03,0.29,22.63,2
-0.81,1.03,7.74,0.12,0.14,0.62,22.62,2
0.05,2.08,7.26,0.21,-0.13,0.22,22.63,2
-0.97,2.51,7.5,-0.08,0.02,0.07,22.63,2
-0.59,2.03,7.49,-0.19,0.01,-0.29,22.63,2
-0.63,0.7,8.58,-0.25,-0.15,-0.64,22.63,2
-0.26,-0.94,9.61,-0.19,-0.1,-0.43,22.62,2
-0.43,-1.18,9.33,-0.11,-0.44,-0.46,22.63,2
-0.51,-1.48,9.77,-0.09,-0.74,-0.48,22.63,2
1.44,-3.1,11.27,-0.26,-0.71,-0.58,22.63,2
1.02,-4.09,11.38,-0.02,0.09,-0.01,22.63,2
0.52,-3.58,10.75,0.06,0.34,0.34,22.63,2
0.68,-1.83,9.99,0.38,0.32,0.63,22.63,2
0.28,-0.4,8.83,0.06,0.24,0.55,22.63,2
-0.78,0.04,8.72,0.05,0.22,0.29,22.62,2
0.39,-0.59,8.57,-0.04,0.13,0.32,22.62,2
0.67,0.85,8.86,0.37,-0.02,0.44,22.62,2
0.45,1.58,8.38,0.06,0.21,0.63,22.62,2
0.5,2.39,7.21,-0.03,0.22,0.09,22.63,2
0.15,1.55,7.32,-0.13,0.22,0.09,22.62,2
-0.57,1.01,7.89,-0.44,0.19,-0.14,22.63,2
-0.66,-1.28,9.7,-0.12,-0.31,-0.69,22.63,2
0.21,-0.85,9.71,-0.11,-0.19,-0.74,22.62,2
0.18,-1.53,9.46,0.29,-0.4,-0.67,22.62,2
0.92,-1.26,9.78,0.15,-0.62,-0.64,22.62,2
1.0,-3.17,11.47,-0.34,-0.42,-0.47,22.62,2
0.85,-3.96,10.96,-0.01,0.2,0.13,22.63,2
0.42,-3.57,10.58,0.11,0.41,0.37,22.64,2
0.04,-2.08,10.1,0.12,0.43,0.56,22.63,2
-0.45,-1.11,8.83,-0.26,0.2,0.18,22.63,2
-0.8,-0.49,8.49,0.1,-0.02,-0.05,22.63,2
-0.38,0.58,9.11,0.28,0.05,0.44,22.62,2
-0.4,1.47,8.61,0.22,0.03,0.44,22.62,2
-0.42,1.75,8.14,0.03,0.04,0.39,22.62,2
-0.67,1.02,7.37,-0.14,0.06,-0.01,22.62,2
-0.28,1.35,7.32,-0.11,0.12,-0.05,22.63,2
-1.59,0.74,7.18,-0.21,-0.01,-0.52,22.62,2
-0.96,-1.18,8.71,-0.2,-0.28,-0.76,22.63,2
-0.69,-1.58,9.32,-0.11,-0.3,-0.85,22.63,2
-0.19,-3.3,9.18,-0.14,-0.35,-0.53,22.62,2
0.47,-2.95,9.96,0.01,-0.92,-0.72,22.63,2
1.51,-4.93,12.33,-0.17,-0.32,-0.39,22.64,2
0.88,-3.88,10.71,0.13,0.2,0.13,22.63,2
0.53,-4.37,10.5,0.28,0.19,0.26,22.63,2
0.52,-2.05,9.76,0.03,0.34,0.34,22.63,2
0.57,-1.12,8.26,0.2,0.14,0.33,22.62,2
0.16,0.62,8.7,-0.05,0.32,0.7,22.61,2
-1.01,-0.13,8.13,-0.21,0.11,0.46,22.61,2
-1.2,-0.32,7.54,-0.11,-0.1,0.24,22.61,2
0.14,1.36,7.35,0.39,-0.12,0.32,22.62,2
-1.08,1.48,8.29,-0.05,0.32,0.38,22.62,2
-1.08,1.24,7.48,-0.08,0.09,-0.51,22.62,2
-1.44,-0.8,8.71,-0.15,-0.06,-0.53,22.62,2
-0.63,-1.1,9.17,0.06,-0.35,-0.67,22.62,2
0.08,-0.72,9.21,-0.18,-0.44,-0.52,22.62,2
1.22,-0.89,9.71,-0.1,-0.53,-0.53,22.62,2
0.97,-2.31,10.5,-0.42,-0.44,-0.45,22.62,2
0.91,-3.71,11.77,-0.12,-0.12,-0.22,22.62,2
1.18,-2.74,10.8,0.18,0.17,0.14,22.62,2
0.9,-2.59,10.27,0.25,0.61,0.57,22.63,2
1.1,-0.43,9.41,0.39,0.61,0.9,22.61,2
-0.67,0.88,8.95,0.22,0.43,0.59,22.62,2
-1.09,0.42,9.05,-0.04,0.23,0.25,22.62,2
-0.39,0.74,8.25,-0.07,0.11,0.37,22.61,2
-0.71,1.08,8.18,-0.03,0.05,0.85,22.61,2
-0.34,1.99,7.04,0.28,-0.09,0.38,22.62,2
-0.3,3.46,7.25,-0.14,0.14,0.21,22.62,2
-0.87,2.47,7.45,-0.23,-0.08,-0.52,22.61,2
-0.89,0.43,8.59,-0.32,-0.32,-0.89,22.62,2
-0.46,-0.37,9.51,-0.16,-0.5,-0.7,22.62,2
-0.1,-1.11,9.92,-0.35,-0.47,-0.73,22.62,2
0.77,-1.99,9.96,-0.11,-0.52,-0.53,22.62,2
1.36,-2.08,10.19,-0.18,-0.52,-0.32,22.61,2
1.64,-2.66,11.51,-0.04,-0.2,-0.18,22.63,2
1.17,-2.23,10.43,0.17,0.23,0.12,22.63,2
1.16,-2.05,10.27,0.4,0.36,0.35,22.62,2
0.85,-0.44,10.05,0.24,0.49,0.53,22.62,2
0.41,0.4,8.83,0.26,0.34,0.6,22.62,2
-0.19,0.75,9.05,0.16,0.31,0.63,22.61,2
-0.81,0.76,8.61,0.02,0.26,0.53,22.62,2
-0.55,1.62,8.12,-0.12,0.14,0.57,22.62,2
-0.1,1.51,7.81,0.13,0.08,0.57,22.62,2
-0.3,3.38,7.26,0.09,-0.02,0.1,22.62,2
0.62,3.14,7.66,-0.27,0.2,-0.01,22.62,2
-1.11,1.42,7.09,-0.62,-0.16,-0.81,22.61,2
-1.07,-1.61,8.9,-0.39,-0.7,-1.18,22.62,2
0.42,-1.37,9.85,-0.09,-0.56,-0.76,22.61,2
1.56,-1.12,9.71,-0.06,-0.47,-0.38,22.62,2
2.46,-0.36,10.46,-0.12,-0.42,-0.47,22.63,2
1.49,-4.22,12.68,-0.24,-0.16,-0.4,22.61,2
2.03,-2.51,10.73,0.31,0.31,0.29,22.62,2
1.14,-2.2,10.41,0.3,0.7,0.71,22.62,2
0.89,-0.73,9.61,0.03,0.66,0.82,22.61,2
-0.13,0.01,8.34,0.31,0.23,0.7,22.62,2
-0.09,1.48,8.4,0.08,0.44,1.03,22.61,2
-0.32,1.12,8.15,-0.07,0.39,0.94,22.62,2
-0.9,1.34,7.03,0.19,-0.03,0.59,22.61,2
0.39,3.08,7.24,-0.06,-0.01,-0.11,22.61,2
-0.02,3.22,6.61,0.08,-0.07,-0.5,22.62,2
