accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,category
2.22,8.61,3.71,-4.08,0.96,-0.19,23.2,4
1.37,6.74,6.77,-4.05,0.01,-0.83,23.22,4
0.87,2.61,8.36,-2.28,0.02,-0.6,23.21,4
0.75,0.84,9.85,-2.74,0.07,-0.69,23.21,4
0.32,-2.09,8.97,-1.22,0.58,-0.64,23.2,4
-0.33,-2.98,8.44,-0.81,0.51,-0.3,23.21,4
-1.15,-3.38,7.2,1.22,-0.16,0.08,23.21,4
0.64,-1.52,8.55,2.36,-0.59,0.06,23.21,4
1.88,2.33,7.9,3.34,-0.54,0.55,23.21,4
1.09,7.99,7.21,3.54,-0.61,0.02,23.22,4
1.99,8.99,3.61,3.88,-0.69,-0.4,23.21,4
2.38,10.39,-0.08,3.55,-0.53,-0.08,23.22,4
1.69,9.38,-4.16,3.39,-0.47,-0.18,23.22,4
1.61,7.48,-8.29,4.39,-0.35,-0.05,23.21,4
0.69,2.9,-10.1,4.23,-0.4,0.17,23.2,4
0.05,-1.18,-10.85,1.84,-0.43,-0.18,23.21,4
-0.8,-3.9,-9.45,2.58,-0.06,0.21,23.22,4
-0.68,-5.41,-8.83,0.94,-0.09,0.35,23.22,4
0.67,-5.88,-7.07,0.4,0.99,-1.43,23.22,4
-0.13,-7.21,-7.6,3.14,0.49,0.04,23.22,4
0.61,-8.61,-2.67,3.34,0.39,0.34,23.22,4
-0.98,-9.07,0.77,3.24,0.06,0.15,23.22,4
-0.9,-8.23,3.98,3.46,-0.22,0.5,23.22,4
-0.85,-6.64,6.63,2.87,0.03,0.52,23.22,4
-1.7,-3.94,8.09,2.38,0.05,0.6,23.23,4
-1.63,-2.02,8.84,1.59,0.08,0.6,23.22,4
-2.54,-0.26,8.81,1.95,-0.09,0.57,23.22,4
-1.62,2.49,9.02,1.35,-0.37,0.24,23.22,4
-1.58,3.59,8.68,0.22,-0.2,0.09,23.22,4
-0.91,2.14,9.91,-2.7,0.28,0.85,23.22,4
-1.18,-0.74,9.02,-4.08,-0.06,0.89,23.22,4
-1.34,-6.31,6.45,-3.96,-0.14,0.48,23.22,4
-1.16,-8.31,3.67,-2.45,-0.42,0.27,23.22,4
-0.84,-9.13,1.99,-1.44,-0.27,-0.0,23.22,4
-1.12,-9.93,0.42,-0.29,-0.25,-0.04,23.21,4
-1.51,-9.06,-0.03,-1.16,0.18,0.08,23.22,4
-1.61,-10.16,-1.06,-1.47,0.35,-0.05,23.22,4
-1.4,-9.53,-2.78,-1.21,0.41,0.19,23.23,4
-1.35,-8.27,-3.56,-0.71,0.52,0.72,23.22,4
-2.14,-7.52,-4.45,-1.11,0.4,0.95,23.22,4
-1.34,-5.54,-7.48,-3.0,1.46,1.31,23.23,4
-0.77,-3.37,-9.79,-3.14,2.22,0.56,23.23,4
1.56,-0.6,-10.69,-2.87,2.7,0.63,23.24,4
4.43,1.72,-9.0,-2.6,2.81,0.23,23.23,4
6.25,4.29,-6.62,-2.69,2.15,-0.71,23.23,4
5.27,7.11,-3.32,-3.49,1.77,-1.27,23.22,4
4.51,9.16,1.63,-4.47,1.41,-1.41,23.22,4
3.62,6.49,6.14,-3.74,1.22,-1.31,23.23,4
1.96,3.74,8.16,-2.6,1.44,-1.22,23.23,4
-1.1,2.51,8.54,-1.63,0.67,-1.12,23.23,4
-1.59,0.35,8.3,-2.0,0.37,-1.02,23.23,4
-0.83,-2.39,8.42,-0.66,0.24,-0.61,23.21,4
-1.88,-1.68,8.37,0.84,0.03,0.03,23.23,4
-1.85,1.02,6.75,4.1,-0.6,0.57,23.22,4
-0.89,8.66,6.42,5.16,-0.67,0.45,23.23,4
-0.47,10.17,3.01,4.22,-0.97,0.01,23.23,4
0.35,9.77,-1.34,3.31,-0.54,0.01,23.23,4
1.74,9.36,-3.86,2.43,-0.17,0.09,23.24,4
1.89,8.53,-5.94,1.94,0.39,0.47,23.24,4
1.03,6.81,-7.35,1.87,0.08,0.05,23.24,4
1.05,3.84,-10.89,4.54,-0.05,0.08,23.24,4
0.77,-1.25,-10.08,2.27,-0.14,0.06,23.24,4
1.78,-3.8,-10.34,2.62,0.03,0.51,23.24,4
0.39,-6.27,-7.64,1.83,-0.13,0.49,23.24,4
-0.03,-6.75,-6.66,1.34,0.27,0.72,23.25,4
0.42,-9.31,-5.72,2.98,0.96,0.35,23.25,4
-0.16,-9.12,-1.19,3.07,0.58,0.79,23.25,4
-1.08,-8.17,2.4,2.48,0.14,0.61,23.24,4
-1.7,-6.25,5.79,3.78,-0.53,1.18,23.25,4
-1.21,-3.6,9.21,2.75,-0.16,0.71,23.25,4
-1.4,-1.93,9.17,1.97,0.12,0.74,23.25,4
-1.82,0.31,9.63,1.48,0.11,0.78,23.25,4
-2.44,1.96,8.86,0.74,-0.01,0.47,23.24,4
-2.46,2.33,8.63,-0.01,0.0,0.19,23.25,4
-1.41,2.6,9.56,-1.4,-0.15,0.18,23.24,4
-0.38,-0.22,9.47,-2.61,0.07,0.61,23.25,4
-1.82,-2.89,8.18,-2.57,-0.2,0.8,23.23,4
-1.69,-5.34,7.21,-3.31,-0.54,1.01,23.25,4
-1.96,-8.01,2.44,-3.51,-0.33,0.66,23.26,4
-2.18,-9.3,-0.16,-3.04,0.14,0.68,23.25,4
-2.89,-7.66,-3.22,-3.42,0.68,0.25,23.26,4
-1.91,-8.54,-5.12,-1.26,0.78,0.14,23.25,4
-2.83,-6.77,-6.65,-1.48,0.7,0.2,23.24,4
-1.36,-5.95,-7.61,-1.04,0.23,0.29,23.26,4
-2.44,-5.32,-9.13,-1.52,0.57,0.9,23.25,4
-1.88,-2.8,-8.8,-2.1,0.65,0.51,23.25,4
0.06,0.99,-10.06,-2.97,1.83,0.6,23.25,4
1.88,5.35,-10.34,-4.07,2.11,0.6,23.25,4
4.19,7.73,-6.28,-3.58,1.64,-0.32,23.25,4
4.06,9.92,-1.84,-4.02,1.13,-0.5,23.25,4
3.12,9.84,3.23,-4.87,1.27,-1.5,23.25,4
-0.6,6.56,6.89,-4.39,1.65,-1.4,23.25,4
-0.59,2.1,8.54,-2.72,0.58,-1.0,23.26,4
-0.68,-1.44,8.74,-3.69,0.18,-0.97,23.24,4
-1.14,-4.69,6.7,-1.08,-0.0,-0.42,23.24,4
-1.06,-4.16,7.61,0.79,-0.29,-0.02,23.24,4
0.5,-2.49,7.36,3.25,-1.46,0.77,23.24,4
2.94,2.49,7.0,4.85,-0.93,0.6,23.24,4
3.65,9.04,4.84,5.15,-0.72,0.89,23.26,4
2.63,11.12,0.72,4.38,-0.8,0.22,23.24,4
2.81,9.52,-4.22,4.7,-0.68,0.14,23.25,4
2.19,6.43,-8.34,5.23,-0.87,0.25,23.24,4
1.63,1.0,-10.21,4.44,-1.07,-0.14,23.26,4
1.13,-3.41,-10.87,2.47,-0.78,-0.3,23.26,4
0.42,-4.88,-8.4,2.76,0.01,0.63,23.27,4
-0.57,-7.21,-6.74,1.07,-0.27,0.82,23.26,4
-0.22,-7.62,-9.52,0.0,-0.29,0.01,23.27,4
-0.05,-8.92,-5.81,2.05,0.51,0.18,23.27,4
-0.25,-9.47,-3.69,3.19,0.25,0.14,23.27,4
-0.69,-9.35,0.12,2.52,0.13,0.0,23.26,4
-0.64,-8.09,3.44,3.76,0.03,0.62,23.26,4
-1.59,-3.69,8.62,3.59,0.01,0.63,23.27,4
-1.73,-0.49,9.02,2.41,0.03,1.12,23.26,4
-2.28,2.68,9.07,1.91,-0.85,0.54,23.27,4
-0.62,4.27,9.37,0.79,-0.56,0.13,23.26,4
-1.26,3.23,10.03,-2.03,0.26,0.13,23.27,4
-0.38,0.13,9.27,-4.21,0.02,0.03,23.27,4
-1.79,-4.37,6.81,-4.21,0.12,0.59,23.28,4
-1.9,-6.71,4.57,-4.52,0.0,0.67,23.28,4
-3.09,-8.91,-1.32,-4.23,0.23,0.3,23.28,4
-3.14,-7.96,-5.18,-2.37,0.42,-0.07,23.28,4
-2.57,-7.7,-5.4,-0.36,0.14,-0.28,23.28,4
-2.66,-8.15,-7.86,-1.55,0.41,-0.25,23.28,4
-2.89,-5.01,-8.3,-1.9,0.48,0.24,23.28,4
-2.26,-4.53,-10.56,-2.19,0.4,0.76,23.28,4
-0.59,-2.91,-9.64,-0.63,1.01,0.82,23.28,4
-0.24,0.13,-10.29,-3.86,1.98,1.45,23.28,4
2.57,4.3,-8.85,-4.98,2.3,-0.3,23.27,4
3.49,8.51,-5.05,-4.3,1.86,-0.84,23.28,4
3.81,10.72,0.21,-3.76,1.57,-0.69,23.28,4
1.93,7.53,5.26,-6.04,1.49,-1.37,23.28,4
0.16,4.24,8.72,-3.6,0.71,-1.24,23.28,4
-0.27,-1.45,7.87,-3.4,0.5,-0.84,23.27,4
-0.79,-3.78,7.85,-1.32,0.43,-0.46,23.28,4
-1.39,-3.72,7.4,0.63,-0.32,0.26,23.28,4
-0.25,-0.35,6.85,4.35,-1.96,1.17,23.29,4
3.42,6.46,7.85,4.93,-1.76,0.38,23.27,4
4.48,8.8,3.73,4.87,-1.22,0.09,23.28,4
3.73,11.55,-2.93,5.87,-0.97,0.1,23.28,4
2.52,7.58,-6.83,4.44,-0.89,-0.08,23.29,4
1.78,3.29,-9.98,4.16,-1.01,-0.2,23.29,4
0.65,-0.39,-10.8,2.37,-1.14,-0.19,23.29,4
0.13,-3.63,-9.91,2.54,-0.56,-0.02,23.29,4
-0.85,-5.8,-6.65,2.66,-0.04,0.45,23.29,4
-1.39,-7.26,-7.81,1.47,-0.59,0.59,23.29,4
-2.55,-8.71,-6.37,2.35,0.06,-0.25,23.3,4
-1.05,-9.0,-2.62,3.64,0.28,-0.43,23.3,4
-1.96,-7.72,2.13,4.57,-0.03,-0.41,23.29,4
-0.46,-6.26,7.39,3.43,0.02,-0.06,23.29,4
-1.02,-3.82,7.56,2.42,0.29,0.33,23.3,4
-1.5,-0.56,8.85,3.05,-0.05,0.58,23.3,4
-0.86,2.68,9.14,1.87,-0.46,0.35,23.3,4
-0.7,2.91,9.97,0.14,-0.14,0.32,23.29,4
-0.79,2.34,9.65,-1.56,-0.01,0.52,23.3,4
-1.09,0.35,8.62,-2.85,0.25,0.92,23.3,4
-1.74,-2.27,8.29,-3.17,0.05,0.63,23.3,4
-1.42,-6.32,5.52,-3.35,0.21,0.22,23.29,4
-1.66,-8.4,3.27,-2.22,0.03,-0.03,23.3,4
-1.5,-9.48,1.85,-1.77,0.07,0.19,23.31,4
-1.79,-9.86,-0.53,-1.05,0.05,-0.11,23.31,4
-1.71,-9.56,-0.8,-1.7,-0.0,-0.16,23.3,4
