accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,category
-0.29,0.49,9.47,0.01,-0.18,-0.4,21.93,0
-0.52,0.33,9.39,0.13,-0.0,-0.45,21.94,0
-0.39,0.25,9.05,0.11,-0.05,-0.45,21.94,0
-0.2,-0.0,9.22,0.08,-0.08,-0.46,21.94,0
-0.28,0.3,9.17,0.02,-0.13,-0.41,21.95,0
-0.14,-0.25,8.97,0.02,-0.16,-0.26,21.94,0
0.17,-0.39,9.35,-0.13,-0.27,-0.23,21.95,0
0.64,-0.43,9.31,-0.05,-0.32,-0.13,21.95,0
0.9,-0.94,9.34,0.04,-0.17,-0.11,21.95,0
0.67,-1.35,10.05,0.06,-0.13,-0.07,21.94,0
1.29,-1.07,9.82,0.14,0.1,-0.03,21.94,0
0.67,-0.89,9.01,0.22,0.1,0.12,21.94,0
-0.03,-0.09,8.6,0.13,0.07,0.28,21.95,0
0.35,0.39,9.24,0.03,0.11,0.42,21.94,0
-0.06,0.64,9.42,-0.03,0.07,0.59,21.94,0
0.18,0.85,9.26,0.06,-0.01,0.67,21.95,0
0.04,2.04,8.99,-0.17,0.01,0.72,21.94,0
-0.17,2.3,9.05,-0.29,0.04,0.32,21.94,0
-0.53,2.13,9.08,0.13,0.02,-0.06,21.94,0
-0.72,1.42,9.37,0.12,-0.03,-0.45,21.95,0
-0.66,1.09,9.22,0.2,0.09,-0.59,21.95,0
-0.3,0.59,9.28,0.12,-0.19,-0.66,21.95,0
-0.17,-0.5,9.5,0.06,-0.12,-0.69,21.96,0
-0.21,-0.07,9.2,0.07,-0.19,-0.42,21.95,0
-0.02,0.13,9.07,-0.02,-0.24,-0.23,21.95,0
0.77,-0.03,9.19,-0.02,-0.25,-0.14,21.95,0
0.69,-1.09,9.34,-0.1,-0.13,-0.15,21.95,0
0.61,-1.06,9.49,-0.03,-0.05,-0.02,21.96,0
0.56,-0.62,9.44,-0.05,0.09,0.07,21.95,0
0.64,-0.55,9.17,-0.0,0.11,0.17,21.95,0
-0.03,-0.08,9.17,0.04,-0.04,0.28,21.95,0
0.66,0.33,9.42,0.04,0.03,0.24,21.95,0
-0.38,0.65,8.84,0.05,0.03,0.41,21.95,0
-0.05,0.33,9.31,-0.06,-0.07,0.54,21.94,0
-0.06,0.8,9.18,0.06,-0.02,0.56,21.95,0
-0.05,1.77,9.03,-0.09,0.02,0.52,21.95,0
-0.18,1.29,9.17,-0.2,0.03,0.26,21.96,0
-0.1,2.33,9.12,0.1,0.02,0.08,21.96,0
-0.57,1.69,9.14,0.15,0.08,-0.25,21.96,0
-0.47,0.96,9.14,0.17,0.01,-0.51,21.97,0
-0.75,0.41,9.08,0.13,-0.09,-0.55,21.96,0
-0.4,0.21,9.41,-0.01,-0.19,-0.54,21.96,0
-0.18,0.01,9.46,-0.07,-0.1,-0.43,21.96,0
-0.2,0.04,9.18,0.05,-0.19,-0.3,21.96,0
0.25,0.04,9.01,-0.04,-0.18,-0.27,21.95,0
0.24,-1.1,9.11,-0.05,-0.16,-0.16,21.95,0
0.45,-1.04,9.39,-0.07,-0.08,-0.06,21.97,0
0.55,-0.98,9.35,0.01,-0.13,0.02,21.95,0
0.38,-0.9,9.14,0.01,-0.03,0.16,21.95,0
0.02,-0.76,9.46,-0.04,0.07,0.39,21.95,0
0.82,0.76,9.25,0.1,-0.1,0.46,21.96,0
0.57,0.12,9.22,-0.04,0.05,0.41,21.95,0
0.49,0.43,9.4,0.18,-0.02,0.63,21.95,0
0.12,1.39,9.04,0.14,-0.05,0.61,21.97,0
0.24,1.87,9.05,-0.01,-0.02,0.57,21.96,0
0.18,2.11,9.19,-0.01,-0.0,0.27,21.96,0
0.07,2.62,9.34,0.1,0.09,-0.02,21.95,0
-0.48,1.97,9.05,0.07,0.14,-0.34,21.96,0
-0.19,1.07,8.91,-0.0,0.03,-0.66,21.96,0
-0.4,0.36,9.31,0.01,-0.12,-0.57,21.97,0
-0.25,0.05,9.23,-0.07,-0.08,-0.6,21.97,0
-0.71,-0.49,9.25,0.02,-0.22,-0.42,21.97,0
-0.25,-0.43,8.97,-0.07,-0.11,-0.2,21.96,0
0.05,-0.48,8.96,0.07,-0.33,-0.09,21.96,0
0.79,-0.59,9.61,0.07,-0.28,-0.22,21.97,0
1.01,-1.05,9.59,-0.01,-0.13,-0.17,21.96,0
0.3,-1.08,9.48,0.16,-0.08,-0.01,21.97,0
0.66,-0.6,9.22,0.06,0.17,0.04,21.97,0
0.06,-0.35,9.39,0.02,0.18,0.25,21.95,0
-0.07,-0.23,9.3,0.01,0.2,0.46,21.96,0
0.1,1.1,8.99,0.01,0.08,0.57,21.96,0
-0.04,0.83,9.22,-0.18,0.09,0.62,21.96,0
-0.02,1.06,9.17,-0.07,0.15,0.68,21.96,0
-0.2,1.64,8.94,-0.12,0.06,0.57,21.96,0
-0.36,1.96,8.94,-0.19,0.04,0.41,21.96,0
-0.74,1.77,9.28,0.01,-0.05,0.06,21.96,0
-0.68,1.65,9.18,0.07,-0.02,-0.3,21.97,0
-0.83,1.13,9.05,0.14,0.02,-0.49,21.98,0
-0.43,1.48,9.17,0.27,-0.17,-0.52,21.97,0
-0.19,1.1,9.09,-0.03,-0.19,-0.67,21.97,0
-0.09,0.42,9.35,0.04,-0.23,-0.62,21.97,0
-0.32,-0.06,9.03,-0.17,-0.13,-0.42,21.97,0
-0.24,-0.0,8.94,-0.05,-0.18,-0.3,21.98,0
0.22,0.01,9.15,0.09,-0.24,-0.09,21.97,0
1.01,-0.76,9.37,0.01,-0.17,-0.12,21.96,0
0.56,-1.32,9.6,-0.03,-0.03,-0.11,21.97,0
0.84,-0.36,9.28,0.04,-0.11,0.06,21.98,0
0.43,-0.25,9.49,0.13,-0.12,0.19,21.97,0
0.29,-0.01,9.44,0.08,0.05,0.35,21.97,0
0.4,0.91,9.19,-0.04,0.11,0.42,21.97,0
0.08,0.49,9.15,-0.13,0.2,0.51,21.97,0
-0.15,0.87,9.21,0.06,0.07,0.61,21.96,0
-0.15,1.06,9.03,-0.0,-0.03,0.46,21.97,0
-0.18,0.94,9.15,-0.21,0.05,0.34,21.97,0
-0.4,1.25,9.02,-0.13,-0.03,0.43,21.98,0
-0.32,1.96,9.2,0.07,-0.04,0.2,21.98,0
-0.31,2.32,9.26,0.09,0.04,-0.19,21.96,0
-0.57,1.34,9.4,0.23,-0.02,-0.62,21.96,0
-0.46,0.99,8.83,0.13,-0.14,-0.77,21.98,0
-0.15,0.13,9.15,-0.03,-0.16,-0.59,21.97,0
0.07,-0.06,9.59,0.01,-0.16,-0.51,21.97,0
-0.2,0.33,9.24,0.11,-0.17,-0.44,21.98,0
0.21,0.24,9.4,0.09,-0.13,-0.24,21.98,0
0.37,0.68,9.45,-0.01,-0.12,-0.18,21.98,0
0.59,0.1,9.21,-0.1,0.0,-0.08,21.98,0
0.68,-0.4,9.23,-0.04,-0.16,-0.1,21.97,0
0.36,-1.4,9.4,-0.0,-0.02,-0.03,21.98,0
0.79,-0.77,9.14,-0.05,0.08,0.12,21.99,0
0.34,-0.38,9.38,-0.02,0.02,0.31,21.98,0
0.4,0.36,9.63,-0.04,0.1,0.42,21.97,0
0.22,0.26,9.28,-0.16,0.19,0.4,21.97,0
-0.11,0.36,9.07,-0.07,0.1,0.66,21.97,0
0.12,1.31,8.93,-0.1,0.04,0.67,21.98,0
-0.12,1.48,8.97,-0.11,0.03,0.69,21.98,0
-0.31,2.06,9.08,-0.05,-0.07,0.53,21.99,0
-0.17,2.3,9.27,-0.04,-0.03,0.21,21.97,0
-0.15,2.96,8.99,-0.01,0.03,-0.11,21.98,0
-0.0,1.93,9.33,0.19,-0.06,-0.45,21.98,0
-0.19,1.09,8.95,0.03,-0.08,-0.61,21.98,0
-0.06,-0.02,9.37,0.26,-0.27,-0.51,22.0,0
0.47,0.88,9.26,0.1,-0.17,-0.63,21.99,0
0.56,0.67,9.24,-0.03,-0.08,-0.52,21.99,0
-0.16,-0.28,9.13,-0.21,-0.06,-0.4,21.98,0
0.41,0.01,9.22,-0.1,-0.11,-0.29,21.99,0
0.1,-0.75,9.25,-0.06,-0.17,-0.21,21.99,0
0.8,-1.48,9.67,-0.03,-0.03,-0.17,21.98,0
0.43,-1.21,9.41,0.01,-0.02,0.05,21.99,0
0.18,-0.84,9.36,0.05,0.01,0.12,21.99,0
0.65,-0.2,9.72,0.1,0.08,0.28,21.99,0
0.16,0.69,8.89,0.08,0.11,0.41,21.99,0
-0.42,0.68,8.76,-0.11,0.05,0.57,21.98,0
0.18,0.72,9.25,-0.18,0.1,0.69,21.99,0
-0.06,0.77,9.05,-0.06,0.12,0.68,21.98,0
-0.25,1.77,8.81,-0.05,0.0,0.62,21.99,0
-0.2,2.58,9.46,-0.06,-0.07,0.39,21.99,0
-0.04,2.98,9.16,0.02,0.08,-0.13,21.99,0
-0.33,1.96,9.06,0.1,0.07,-0.48,21.98,0
-0.32,1.4,9.03,0.18,-0.1,-0.73,21.99,0
-0.76,0.62,8.9,0.03,-0.11,-0.73,21.99,0
-0.24,0.17,8.71,-0.0,-0.23,-0.65,21.99,0
0.03,0.05,9.37,0.02,-0.29,-0.4,21.99,0
-0.14,-0.3,9.46,-0.02,-0.2,-0.2,21.99,0
0.53,0.09,9.19,0.1,-0.26,-0.31,22.01,0
1.03,-1.01,9.4,-0.01,-0.24,-0.28,22.0,0
0.92,-1.17,9.43,0.08,-0.14,-0.11,21.99,0
